run_type,video_id,gt_name,categories,gen_nodes,gt_nodes,node_count_ratio,svc_precision,svc_recall,svc_f1,ms_precision,ms_recall,ms_f1,gen_edges,gt_edges,edge_precision,edge_recall,edge_f1,edge_type_accuracy,gen_workflows,gt_workflows,services_missing,services_hallucinated
Parsimonious API (data/graphs_parsimonious),QOtCpD23118,LeasePlan: Leverages Serverless to Increase Driver Safety Reduce Fleet Costs and Lower Risk,data_ingestion,11,11,1.0000,0.7500,0.7500,0.7500,0.8182,0.8182,0.8182,11,10,0.7273,0.8000,0.7619,1.0000,3,3,"ThirdParty,UserCompanyEdge","OnPremDC,UserConsumerIOT"
Parsimonious API (data/graphs_parsimonious),SC6n6J8Bi58,EMnify: Building a Cloud Native Mobile Network for IoT Leveraging AWSs Global Infrastructure,interactive,10,11,0.9091,0.7500,0.7500,0.7500,0.8000,0.7273,0.7619,13,15,0.5385,0.4667,0.5000,1.0000,4,5,"UserConsumerDeveloper,UserConsumerIOT","NLB,UserCompanyAgent"
Parsimonious API (data/graphs_parsimonious),W5qVQr-n5M8,FICO: Fraud Detection and AntiMoney Laundering with AWS Lambda and AWS Step Functions,compute_intensive,10,10,1.0000,0.7500,0.7500,0.7500,0.8000,0.8000,0.8000,10,20,0.8000,0.4000,0.5333,0.6250,2,4,"ThirdParty,UserConsumerWeb","RDS,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),aOY6YCpcjz8,HubSpot: Task Queueing System Built on top of Amazon SQS,compute_intensive,11,11,1.0000,0.7500,0.7500,0.7500,0.9091,0.9091,0.9091,11,14,0.9091,0.7143,0.8000,1.0000,2,4,UserCompanyAPI,UserCompanyDeveloper
Parsimonious API (data/graphs_parsimonious),hEB1J9-iOqs,BristolMyers Squibb: Embracing InfrastructureasCode with AWS and AutoPTP,control,11,9,1.2222,0.6667,0.8571,0.7500,0.7273,0.8889,0.8000,10,0,0.0000,0.0000,0.0000,0.0000,1,0,UserCompanyAPI,"SES,ServiceNow,UserCompanyDeveloper"
Parsimonious API (data/graphs_parsimonious),lA0lAgN0hTI,Irdeto: Multi DRM Solution with Kubernetes on Amazon EC2 and Amazon RDS,interactive,6,8,0.7500,0.7500,0.7500,0.7500,0.8333,0.6250,0.7143,8,0,0.0000,0.0000,0.0000,0.0000,3,0,UserConsumerWeb,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),GoziWpmFCS0,iRobot: Serverless Data Cataloging for Data Scientists,data_ingestion,9,4,2.2500,0.6000,1.0000,0.7500,0.4444,1.0000,0.6154,11,2,0.1818,1.0000,0.3077,1.0000,3,1,,"UserCompanyDataStream,UserCompanyDomainExpert"
Parsimonious API (data/graphs_parsimonious),Ujs9o3CXUTU,Telefónica Tech AI of Things: Providing Data Insights and ML to Organizations with AI Suite (Span.),other,11,8,1.3750,0.6364,0.8750,0.7368,0.6364,0.8750,0.7368,6,2,0.1667,0.5000,0.2500,1.0000,3,2,DynamoDB,"ALB,DocumentDB,Organizations,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),7wBOFcP1HwA,Seera Group: Transforming Online Travel Booking with Microservices (Arabic),interactive,11,10,1.1000,0.7000,0.7778,0.7368,0.7273,0.8000,0.7619,10,10,0.4000,0.4000,0.4000,0.0000,1,3,"ELB,UserConsumerWeb","ALB,EC2,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),LD5ksgnu8r8,DXC: Claims Automation Using Amazon Textract and Amazon Comprehend,compute_intensive,11,11,1.0000,0.7778,0.7000,0.7368,0.7273,0.7273,0.7273,9,13,0.6667,0.4615,0.5455,0.6667,3,2,"UserCompanyDataStream,UserConsumerAPI,UserConsumerWeb","ThirdParty,UserCompanyAgent"
Parsimonious API (data/graphs_parsimonious),hFx0EF9KEZU,Buzzvil: Segment Processing and Provision for Ad Recommendation Korean,"data_ingestion,compute_intensive,interactive",15,15,1.0000,0.7000,0.7778,0.7368,0.8000,0.8000,0.8000,13,23,0.7692,0.4348,0.5556,0.9000,5,7,"Firehose,UserConsumerWebMobile","Kinesis,UserCompanyAgent,UserConsumerMobile"
Parsimonious API (data/graphs_parsimonious),DAJZAygxDZA,BASF Digital Farming: Productionizing ML with a Cross-Account Model Deployment Solution,control,9,8,1.1250,0.8000,0.6667,0.7273,0.5556,0.6250,0.5882,9,15,0.2222,0.1333,0.1667,1.0000,4,5,"ThirdParty,UserCompanyAnalyst",StepFunctions
Parsimonious API (data/graphs_parsimonious),FmhL2334GIY,New Relic: Automated Monitoring on AWS with New Relic Synthetics,other,10,10,1.0000,0.8000,0.6667,0.7273,0.6000,0.6000,0.6000,10,11,0.4000,0.3636,0.3810,1.0000,9,4,"ECS,UserCompanyWebsite",ThirdParty
Parsimonious API (data/graphs_parsimonious),OWLGK-eVrTw,Heimdall Data: Query Caching Without Code Changes,interactive,7,6,1.1667,0.8000,0.6667,0.7273,0.5714,0.6667,0.6154,6,16,0.1667,0.0625,0.0909,0.0000,5,2,"ThirdParty,UserConsumerAPI",EC2
Parsimonious API (data/graphs_parsimonious),fOgb0Es-lVs,Deluxe One: Unifying Modern Content Creation and Delivery at Scale,control,8,7,1.1429,0.6667,0.8000,0.7273,0.7500,0.8571,0.8000,8,6,0.6250,0.8333,0.7143,1.0000,2,2,UserCompanyDataStream,"KMS,ThirdParty"
Parsimonious API (data/graphs_parsimonious),i10a06IU4WQ,Pinterest: Scalable Access Control with STS Token Vending,control,9,6,1.5000,0.6667,0.8000,0.7273,0.5556,0.8333,0.6667,9,8,0.3333,0.3750,0.3529,1.0000,1,1,UserCompanyAgent,"IAM,UserCompanyDeveloper"
Parsimonious API (data/graphs_parsimonious),tVjrkpjWG5o,Pason Systems: Petabyte Scale Drilling Datamart on AWS LIVE,"data_ingestion,compute_intensive",8,7,1.1429,0.8000,0.6667,0.7273,0.5000,0.5714,0.5333,7,8,0.1429,0.1250,0.1333,1.0000,5,5,"ThirdParty,UserConsumerAPI",UserCompanyAnalyst
Parsimonious API (data/graphs_parsimonious),-kA0ahrhX3I,Oportun: Increasing the Accuracy of SensitiveData Discovery Using Amazon Macie,data_ingestion,11,9,1.2222,0.7143,0.7143,0.7143,0.6364,0.7778,0.7000,5,8,0.6000,0.3750,0.4615,0.3333,4,4,"ThirdParty,UserCompanyDeveloper","RDS,UserCompanyAnalyst"
Parsimonious API (data/graphs_parsimonious),2XVgpMwY5iE,Keen Eye: Building Deep Learning Models for Digital Pathology Image Analysis,data_ingestion,8,7,1.1429,0.7143,0.7143,0.7143,0.6250,0.7143,0.6667,9,12,0.5556,0.4167,0.4762,0.8000,1,3,"UserCompanyAgent,UserCompanyDataStream","UserCompanyDomainExpert,UserConsumerHospital"
Parsimonious API (data/graphs_parsimonious),KgRib8AM0fs,Hudl: Ingesting and Transcoding Video Data Using AWS,compute_intensive,7,7,1.0000,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,7,8,0.1429,0.1250,0.1333,1.0000,3,4,"UserConsumerEdge,UserConsumerWebMobile","AutoScaling,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),MbkLJ62jtMc,Mueller Water Products: Scalable Ingestion of Sensor Data for Municipal Water Conservation LIVE,control,8,6,1.3333,0.6250,0.8333,0.7143,0.6250,0.8333,0.7143,7,4,0.4286,0.7500,0.5455,1.0000,1,3,UserCompanyAPI,"SES,UserConsumerMobile,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),aOZ4H98XROc,Cyxtera: How to Enable Secure Zero Trust Access to AWS Resources  Hybrid Architectures,data_ingestion,8,8,1.0000,0.8333,0.6250,0.7143,0.6250,0.6250,0.6250,6,9,0.1667,0.1111,0.1333,1.0000,3,2,"ApiGateway,ThirdParty,UserConsumerEdge",UserCompanyDeveloper
Parsimonious API (data/graphs_parsimonious),mxKhbU_ToMs,MindTouch: Modernizing Legacy C Applications to  NET Core on AWS Lambda,compute_intensive,8,9,0.8889,0.7143,0.7143,0.7143,0.7500,0.6667,0.7059,8,13,0.5000,0.3077,0.3810,1.0000,2,8,"ThirdParty,UserConsumerWeb","ECS,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),qgW8LQ8iBuA,Hancom: Building a Real-time Office Collaboration Service (Korean),data_ingestion,10,10,1.0000,0.7143,0.7143,0.7143,0.8000,0.8000,0.8000,3,4,0.6667,0.5000,0.5714,0.5000,3,1,"ThirdParty,UserCompanyAgent","OpenSearch,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),acm-HWJhEOA,Careem: Identity Based Fraud Detection Using Neptune and Neptune ML,data_ingestion,12,8,1.5000,0.6667,0.7500,0.7059,0.5000,0.7500,0.6000,11,14,0.5455,0.4286,0.4800,1.0000,3,4,"UserCompanyAPI,UserCompanyDataStream","ApiGateway,ThirdParty,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),c-1GXhOOOww,Anchor Operating System: Building a Serverless Guest Sightseeing Journey Seamlessly,interactive,8,9,0.8889,0.7500,0.6667,0.7059,0.7500,0.6667,0.7059,10,16,0.5000,0.3125,0.3846,0.0000,1,3,"ThirdParty,UserConsumerAPI,UserConsumerMobile","CloudFront,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),gpWR5JBC64A,FoodHub: Enabling Massive Scale Order Processing with Serverless Architecture,"data_ingestion,interactive",9,8,1.1250,0.6667,0.7500,0.7059,0.6667,0.7500,0.7059,7,6,0.4286,0.5000,0.4615,1.0000,1,2,"Kinesis,UserConsumerMobile","Amplify,KinesisDataStream,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),mmM_JnYygZM,SHOPLINE: Building E-Commerce O2O platform on AWS (Cantonese),interactive,10,10,1.0000,0.6667,0.7500,0.7059,0.7000,0.7000,0.7000,5,14,0.4000,0.1429,0.2105,1.0000,2,5,"UserCompanyDataStream,UserConsumerWeb","CouchBase,MongoDBAtlas,UserCompanyAgent"
Parsimonious API (data/graphs_parsimonious),uNAmsoLed1E,Bajaj Housing Finance Limited: Serverless Data Pipelines with AWS Glue and Amazon Aurora PGSQL,data_ingestion,10,10,1.0000,0.7500,0.6667,0.7059,0.7000,0.7000,0.7000,7,15,0.5714,0.2667,0.3636,1.0000,1,4,"EC2,RDS,UserCompanyDataStream","OnPremDC,ThirdParty"
Parsimonious API (data/graphs_parsimonious),l3f29v3IJGA,Arvind Internet: Building a Multichannel Multitenant Platform with Kubernetes on AWS,interactive,10,9,1.1111,0.6000,0.8571,0.7059,0.6000,0.6667,0.6316,11,15,0.1818,0.1333,0.1538,1.0000,3,6,EC2,"EKS,SQS,ThirdParty,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),BPvr0qWpJlA,ContactSuite: Automated Omni-Channel Service Desk Workflow,interactive,12,10,1.2000,0.6364,0.7778,0.7000,0.6667,0.8000,0.7273,11,9,0.2727,0.3333,0.3000,1.0000,3,5,"UserCompanyDataStream,UserConsumerMobile","EC2,SES,UserCompanyInternalPlatform,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),SxFag4CMWU8,Sisense: Using Amazon EKS and FSx for Lustre for Multi-Source Data Ingestion and Presentation,data_ingestion,11,11,1.0000,0.6364,0.7778,0.7000,0.6364,0.6364,0.6364,10,14,0.5000,0.3571,0.4167,1.0000,4,3,"ThirdParty,UserConsumerWeb","ELB,Glue,OnPremDC,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),illMCyp4O9A,Enel: Management and Analysis of Meters Data Italian,data_ingestion,10,10,1.0000,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000,11,14,0.5455,0.4286,0.4800,1.0000,2,4,"ThirdParty,UserCompanyAPI,UserConsumerEdge","IoTCore,Lambda,UserConsumerIOT"
Parsimonious API (data/graphs_parsimonious),kszaIJEnKPk,ResMed: Improving Patient Outcomes with Serverless at Scale,"data_ingestion,interactive",11,11,1.0000,0.7000,0.7000,0.7000,0.7273,0.7273,0.7273,8,13,0.6250,0.3846,0.4762,1.0000,3,4,"Kinesis,LambdaAtEdge,UserConsumerEdge","KinesisDataStream,ThirdParty,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),WZ4YL4Z177Q,Delhivery: Building a Supply Chain Technology Platform for Speed  Network Optimization,"data_ingestion,interactive",12,12,1.0000,0.6667,0.7273,0.6957,0.6667,0.6667,0.6667,12,14,0.3333,0.2857,0.3077,0.7500,3,4,"RDS,UserConsumerAPI,UserConsumerWebMobile","MSK,MongoDBAtlas,UserConsumerMobile,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),-S-R7MWRpaI,mimik: Hybrid Edge Cloud Leveraging AWS to Support Edge Microservice Mesh,"data_ingestion,interactive",10,8,1.2500,0.6250,0.7143,0.6667,0.5000,0.6250,0.5556,9,11,0.3333,0.2727,0.3000,1.0000,4,4,"Kinesis,UserConsumerMobile","KinesisDataStream,MongoDBAtlas,UserCompanyEdge"
Parsimonious API (data/graphs_parsimonious),-wLEkq21cvA,Versent: The Migration Factory,control,11,9,1.2222,0.5714,0.8000,0.6667,0.6364,0.7778,0.7000,11,10,0.4545,0.5000,0.4762,1.0000,1,4,UserCompanyAgent,"AMI,OnPremDC,UserCompanyDeveloper"
Parsimonious API (data/graphs_parsimonious),3WgTBTDlQN8,FanFight: Building a Realtime Fantasy League Gaming Platform on AWS,"data_ingestion,interactive",9,9,1.0000,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,9,14,0.5556,0.3571,0.4348,0.6000,5,5,"EC2,UserCompanyAPI,UserConsumerMobile","MongoDBAtlas,ThirdParty,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),9-a9Y5THTYo,Vitesco Technologies Cloud Foundation: A Scalable and Automated Cloud Landing Zone,control,8,7,1.1429,0.6667,0.6667,0.6667,0.6250,0.7143,0.6667,8,6,0.5000,0.6667,0.5714,0.0000,1,5,"SES,UserConsumerWeb","ThirdParty,UserCompanyDeveloper"
Parsimonious API (data/graphs_parsimonious),GxjMSvwcgvw,Sopra Banking Software: Secured & Industrial Microservices for a Digital Banking Engagement Platform,interactive,8,8,1.0000,0.6667,0.6667,0.6667,0.7500,0.7500,0.7500,7,13,0.7143,0.3846,0.5000,1.0000,1,1,"UserCompanyAPI,UserConsumerAPI","OnPremDC,UserConsumerMobile"
Parsimonious API (data/graphs_parsimonious),Vrx9csoawWc,FINRA: Petabyte-Scale Data Analysis on AWS,data_ingestion,8,7,1.1429,0.6667,0.6667,0.6667,0.6250,0.7143,0.6667,10,21,0.5000,0.2381,0.3226,0.6000,2,5,"ThirdParty,UserConsumerWeb","UserCompanyAnalyst,UserCompanyInternalPlatform"
Parsimonious API (data/graphs_parsimonious),XGVWdSnml6A,Toyota Research Institute: On-Demand Self-Service Portal for Data Scientists to Process Data Sets,compute_intensive,8,7,1.1429,0.6250,0.7143,0.6667,0.6250,0.7143,0.6667,7,8,0.2857,0.2500,0.2667,1.0000,2,2,"UserConsumerAPI,UserConsumerEdge","EC2,UserCompanyDeveloper,UserCompanyEdge"
Parsimonious API (data/graphs_parsimonious),cmYI6axlicc,Pirelli: Building a Data Platform at Scale,data_ingestion,9,10,0.9000,0.6250,0.7143,0.6667,0.5556,0.5000,0.5263,9,14,0.3333,0.2143,0.2609,0.0000,1,7,"MSK,UserCompanyDataStream","OnPremDC,ThirdParty,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),m8CBJEyHKIM,Dream11: Building a Cost Effective Compute Model for Scaling Microservices,compute_intensive,7,6,1.1667,0.6667,0.6667,0.6667,0.5714,0.6667,0.6154,6,7,0.6667,0.5714,0.6154,0.2500,2,2,"NLB,UserConsumerMobile","ELB,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),sKksbPPDznM,Macquarie Bank: Securing Payment Websites at the Edge Serverless-ly (LIVE),interactive,6,6,1.0000,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,6,8,0.3333,0.2500,0.2857,1.0000,1,1,"ShieldAdvanced,UserConsumerMobile","Shield,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),tBavPTWewvI,ACV Auctions: Learn How ACV Scales to Serve Hundreds of Millions of Auction Requests Per Month,interactive,6,6,1.0000,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,7,9,0.2857,0.2222,0.2500,1.0000,3,4,"MSK,UserConsumerWebMobile","ThirdParty,UserConsumerMobile"
Parsimonious API (data/graphs_parsimonious),K5ww_O4vsxo,Samsung Cloud: Global Hybrid Network Optimization Across 5 AWS Regions Using AWS Transit Gateway,control,11,15,0.7333,0.6000,0.7500,0.6667,0.8182,0.6000,0.6923,11,52,0.8182,0.1731,0.2857,1.0000,4,22,ThirdParty,"OnPremDC,S2SVPN"
Parsimonious API (data/graphs_parsimonious),QuyZHin9B70,Veritas: Architecting a Global File System with AWS Storage and InfoScale,other,8,4,2.0000,0.6000,0.7500,0.6667,0.3750,0.7500,0.5000,7,0,0.0000,0.0000,0.0000,0.0000,4,0,ThirdParty,"OnPremDC,Outpost"
Parsimonious API (data/graphs_parsimonious),Dxq_U1TNx1s,TCS: GeoSpatial Data Analysis Using TCS Digital Platform for NextGen Agriculture DNA,"data_ingestion,compute_intensive",11,11,1.0000,0.6000,0.6667,0.6316,0.6364,0.6364,0.6364,11,17,0.5455,0.3529,0.4286,1.0000,3,8,"Aurora,UserConsumerMobile,UserConsumerSatellite","RDS,ThirdParty,UserCompanyAgent,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),TTlyNWh0gjM,Zoho Site24x7: Building Scalable Realtime User Monitoring Systems on AWS,control,11,11,1.0000,0.5556,0.7143,0.6250,0.6364,0.6364,0.6364,9,15,0.5556,0.3333,0.4167,0.8000,2,3,"UserConsumerAPI,UserConsumerWeb","CloudFront,ElastiCache,UserCompanyAnalyst,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),M_hqigB9C4I,Innovaccer: Deriving Insights from Healthcare Data to Empower Care Teams,"data_ingestion,compute_intensive",9,9,1.0000,0.6250,0.6250,0.6250,0.5556,0.5556,0.5556,8,16,0.3750,0.1875,0.2500,1.0000,1,5,"ThirdParty,UserCompanyDataStream,UserConsumerWeb","EC2,UserCompanyAgent,UserConsumerHospital"
Parsimonious API (data/graphs_parsimonious),q_5U7z_vNug,"Flutura: Digital Twin - Shaping Operations for Maximizing Yield, Reliability and Net-Zero Goals",data_ingestion,8,8,1.0000,0.6250,0.6250,0.6250,0.6250,0.6250,0.6250,11,15,0.5455,0.4000,0.4615,1.0000,2,4,"ThirdParty,UserCompanyAnalyst,UserConsumerEdge","RDS,UserCompanyEdge,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),hMK2NJ-q9nc,WarnerMedia: Cloudbased Linear Playout System,compute_intensive,10,6,1.6667,0.5714,0.6667,0.6154,0.4000,0.6667,0.5000,11,5,0.1818,0.4000,0.2500,1.0000,7,1,"UserCompanyDataStream,UserCompanyEdge","AutoScaling,OnPremDC,UserConsumerSatellite"
Parsimonious API (data/graphs_parsimonious),i4ueYgjVDCw,"Rappi: Leveraging EKS, DocumentDB, RDS and ElastiCache to Quickly Scale Kubernetes Clusters","interactive,control",13,10,1.3000,0.5385,0.7000,0.6087,0.5385,0.7000,0.6087,7,8,0.0000,0.0000,0.0000,0.0000,3,4,"ALB,UserConsumerMobile,WAF","ApiGateway,AutoScaling,DirectConnect,DocumentDB,ThirdParty,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),XqsgQxyZ2Tw,1plusX: A RealTime Data Management Platform on AWS,data_ingestion,10,11,0.9091,0.6000,0.6000,0.6000,0.6000,0.5455,0.5714,11,16,0.1818,0.1250,0.1481,1.0000,5,5,"ThirdParty,UserConsumerAPI","CouchBase,MSK"
Parsimonious API (data/graphs_parsimonious),phN08pi3YzY,Fiverr: Simplifying PCI DSS Compliance with Fully Managed Services,other,6,5,1.2000,0.5000,0.7500,0.6000,0.5000,0.6000,0.5455,0,0,0.0000,0.0000,0.0000,0.0000,0,0,ThirdParty,"GuardDuty,KMS,SystemsManager"
Parsimonious API (data/graphs_parsimonious),wbh51O3QrE4,Mahindra Electric: Building a Connected Electric Vehicle Platform on AWS,data_ingestion,10,10,1.0000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,11,10,0.3636,0.4000,0.3810,1.0000,2,2,"ALB,Kinesis,UserConsumerEdge,UserConsumerMobile","ELB,KinesisDataStream,UserCompanyAgent,UserConsumerIOT"
Parsimonious API (data/graphs_parsimonious),8ZRWzn0G39g,Replicon: MultiTenant SaaS Solution with Bring Your Own Key BYOK Encryption for Enterprises,interactive,10,12,0.8333,0.6250,0.5556,0.5882,0.7000,0.5833,0.6364,9,38,0.3333,0.0789,0.1277,0.0000,1,2,"EC2,ECS,EKS,UserConsumerAPI","Lambda,ThirdParty,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),KzJKdUZ3Ba4,PwC: Streamlining Asset Tracking with Amazon Managed Blockchain,interactive,7,4,1.7500,0.5000,0.6667,0.5714,0.2857,0.5000,0.3636,4,6,0.2500,0.1667,0.2000,1.0000,3,2,UserConsumerMobile,"SAP,UserCompanyAgent"
Parsimonious API (data/graphs_parsimonious),X3mC6Yfd138,PredictHQ: Global Demand Intelligence for Data at Hyperscale,data_ingestion,10,9,1.1111,0.5000,0.6667,0.5714,0.4000,0.4444,0.4211,5,10,0.0000,0.0000,0.0000,0.0000,1,2,"EC2,UserCompanyDeveloper","AutoScaling,RDS,UserConsumerDeveloper,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),lcLw-Le_tXQ,Bitmovin: Distributed Video Encoding on AWS,compute_intensive,6,6,1.0000,0.6667,0.5000,0.5714,0.6667,0.6667,0.6667,6,7,0.5000,0.4286,0.4615,0.6667,1,1,"EKS,UserConsumerAPI",UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),4-teOQ_dJvY,SBB Cargo: Data Collection and Processing with Serverless Analytics Services,data_ingestion,9,9,1.0000,0.5714,0.5714,0.5714,0.5556,0.5556,0.5556,9,13,0.3333,0.2308,0.2727,1.0000,1,2,"Kinesis,UserCompanyAPI,UserCompanyEdge","KinesisDataStream,UserCompanyDataStream,UserCompanyInternalPlatform"
Parsimonious API (data/graphs_parsimonious),ilsJgwcAshE,Amagi: Powering High Availability Broadcast Playout on AWS Cloud,data_ingestion,10,9,1.1111,0.6000,0.5000,0.5455,0.6000,0.6667,0.6316,10,9,0.5000,0.5556,0.5263,0.0000,1,4,"EKS,UserCompanyHeadEnd,UserConsumerCamera","OnPremDC,ThirdParty"
Parsimonious API (data/graphs_parsimonious),3yJZ6rPoZfg,Hexagon HxDR: Cloud-Based Visualization of Spatial Data,compute_intensive,8,7,1.1429,0.5000,0.5000,0.5000,0.5000,0.5714,0.5333,8,9,0.2500,0.2222,0.2353,1.0000,2,2,"EC2,UserConsumerEdge,VPC","AutoScaling,UserConsumerWebMobile,VPCPeering"
Parsimonious API (data/graphs_parsimonious),99nNHsbwBpg,SkyScanner: Building HighlyAvailable MultiRegion Kubernetes Clusters on 100 Amazon EC2 Spot,interactive,3,2,1.5000,0.5000,0.5000,0.5000,0.3333,0.5000,0.4000,2,0,0.0000,0.0000,0.0000,0.0000,1,0,EC2,ThirdParty
Parsimonious API (data/graphs_parsimonious),e3N5ZuHh7G0,Wag: Deploying BlueGreen Architecture for Increased Availability and Reduced Risk,control,6,6,1.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,5,6,0.0000,0.0000,0.0000,0.0000,1,2,"ECS,ThirdParty","EC2,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),u9DZRkJxvWo,PwC: Building an Efficient Intelligent Serverless Pipeline for the Pharma Industry,data_ingestion,8,2,4.0000,0.2500,1.0000,0.4000,0.2500,1.0000,0.4000,7,1,0.0000,0.0000,0.0000,0.0000,1,1,,"Comprehend,Lambda,S3,SageMaker,Translate,UserCompanyInternalPlatform"
Parsimonious API (data/graphs_parsimonious),zmJ7rL1iQBY,Fidelity Investments: Using Containers at Scale with Amazon EKS,control,6,1,6.0000,0.2500,1.0000,0.4000,0.1667,1.0000,0.2857,5,0,0.0000,0.0000,0.0000,0.0000,3,0,,"DirectoryService,IAM,UserCompanyInternalPlatform"
Parsimonious API (data/graphs_parsimonious),cRxvZBIa-gI,"Equifax: Achieving Cost Savings and Reliability with EKS, Graviton2, and Aurora Global",interactive,7,5,1.4000,0.3333,0.4000,0.3636,0.2857,0.4000,0.3333,4,4,0.0000,0.0000,0.0000,0.0000,1,2,"Aurora,ThirdParty,UserConsumerMobile","EC2,RDS,S3,UserConsumerWebMobile"
Parsimonious API (data/graphs_parsimonious),BgT_bDAejSQ,GoDaddy: Empowering Agility with ZeroTrust Environment Best Practices,control,9,2,4.5000,0.1667,1.0000,0.2857,0.2222,1.0000,0.3636,0,1,0.0000,0.0000,0.0000,0.0000,0,1,,"ALB,NAT,OnPremDC,UserConsumerWeb,WAF"
Parsimonious API (data/graphs_parsimonious),wzGYJ6BB0iY,Tata Global Beverages: How a Global CPG Enterprise Built a Secure Foundation for SAP,data_ingestion,12,10,1.2000,0.2857,0.2500,0.2667,0.1667,0.2000,0.1818,9,12,0.1111,0.0833,0.0952,1.0000,4,4,"ALB,ThirdParty,UserCompanyAPI,UserCompanyDataStream,UserConsumerAPI,UserConsumerMobile",",DirectConnect,EC2,ELB,WAF"
